name,fan_cost,ac_count,room_count,link_count 
house10260,3437777.77778,3.0,8.0,9.0 
house10261,10400000.0,2.0,7.0,5.0 
house10262,10400000.0,1.0,3.0,1.0 
house10263,10400000.0,1.0,4.0,2.0 
house10264,3004444.44444,2.0,7.0,10.0 
house10265,3351111.11111,2.0,6.0,7.0 
house10266,3351111.11111,2.0,6.0,7.0 
house10267,3264444.44444,1.0,5.0,5.0 
house10268,10400000.0,3.0,7.0,4.0 
house10269,3091111.11111,2.0,6.0,6.0 
house10270,3264444.44444,2.0,6.0,4.0 
house10271,10400000.0,3.0,7.0,5.0 
house10272,3264444.44444,3.0,7.0,7.0 
house10273,3351111.11111,2.0,6.0,6.0 
house10274,5315555.55556,1.0,8.0,9.0 
house10275,3264444.44444,1.0,4.0,4.0 
house10276,3351111.11111,1.0,5.0,5.0 
house10277,3091111.11111,1.0,3.0,2.0 
house10278,3351111.11111,1.0,5.0,4.0 
house10279,4911111.11111,2.0,8.0,7.0 
house10280,4651111.11111,1.0,5.0,4.0 
house10281,2773333.33333,2.0,5.0,6.0 
house10282,3524444.44444,1.0,5.0,5.0 
house10283,10400000.0,2.0,7.0,5.0 
house10284,3524444.44444,3.0,8.0,9.0 
house10285,10400000.0,1.0,5.0,3.0 
house10286,3264444.44444,1.0,4.0,4.0 
house10287,3004444.44444,1.0,4.0,4.0 
house10288,3264444.44444,1.0,3.0,3.0 
house10289,3871111.11111,2.0,6.0,6.0 
house10290,3177777.77778,1.0,5.0,5.0 
house10291,3004444.44444,1.0,3.0,2.0 
house10292,3437777.77778,1.0,6.0,6.0 
house10293,3177777.77778,1.0,4.0,5.0 
house10294,3264444.44444,3.0,8.0,9.0 
house10295,10400000.0,2.0,8.0,9.0 
house10296,3177777.77778,2.0,6.0,7.0 
house10297,3784444.44444,1.0,6.0,6.0 
house10298,3524444.44444,1.0,7.0,8.0 
house10299,3957777.77778,1.0,5.0,4.0 
house10300,10400000.0,2.0,7.0,4.0 
house10301,3177777.77778,2.0,7.0,8.0 
house10302,5315555.55556,1.0,6.0,5.0 
house10303,5604444.44444,2.0,7.0,7.0 
house10304,3004444.44444,2.0,8.0,11.0 
house10305,3091111.11111,1.0,5.0,6.0 
house10306,3351111.11111,1.0,7.0,7.0 
house10307,5315555.55556,1.0,4.0,4.0 
house10308,3351111.11111,1.0,5.0,4.0 
house10309,3524444.44444,2.0,8.0,9.0 
house10310,3264444.44444,2.0,7.0,8.0 
house10311,4044444.44444,1.0,7.0,8.0 
house10312,3784444.44444,1.0,4.0,4.0 
house10313,5315555.55556,1.0,8.0,8.0 
house10314,3611111.11111,3.0,8.0,8.0 
house10315,10400000.0,1.0,4.0,2.0 
house10316,10400000.0,3.0,7.0,2.0 
house10317,3351111.11111,2.0,6.0,5.0 
house10318,10400000.0,1.0,3.0,1.0 
house10319,2773333.33333,2.0,5.0,7.0 
house10320,3351111.11111,3.0,9.0,10.0 
house10321,3611111.11111,2.0,6.0,5.0 
house10322,4997777.77778,1.0,4.0,4.0 
house10323,5315555.55556,2.0,6.0,4.0 
house10324,3697777.77778,2.0,8.0,10.0 
house10325,10400000.0,1.0,5.0,4.0 
house10326,5315555.55556,1.0,8.0,11.0 
house10327,10400000.0,1.0,3.0,1.0 
house10328,10400000.0,2.0,5.0,2.0 
house10329,3437777.77778,1.0,9.0,11.0 
house10330,3091111.11111,1.0,4.0,4.0 
house10331,5373333.33333,2.0,7.0,8.0 
house10332,3177777.77778,1.0,4.0,5.0 
house10333,2773333.33333,3.0,7.0,5.0 
house10334,3524444.44444,1.0,7.0,8.0 
house10335,3091111.11111,1.0,5.0,6.0 
house10336,3524444.44444,1.0,6.0,7.0 
house10337,3697777.77778,2.0,6.0,8.0 
house10338,3264444.44444,3.0,7.0,9.0 
house10339,10400000.0,2.0,7.0,3.0 
house10340,10400000.0,2.0,6.0,2.0 
house10341,3177777.77778,1.0,3.0,2.0 
house10342,3957777.77778,1.0,7.0,7.0 
house10343,2773333.33333,2.0,5.0,7.0 
house10344,2773333.33333,2.0,5.0,4.0 
house10345,10400000.0,2.0,6.0,5.0 
house10346,3264444.44444,2.0,7.0,7.0 
house10347,10400000.0,1.0,6.0,6.0 
house10348,3351111.11111,2.0,7.0,7.0 
house10349,3062222.22222,1.0,4.0,4.0 
house10350,3177777.77778,2.0,5.0,4.0 
house10351,5315555.55556,1.0,7.0,8.0 
house10352,3524444.44444,1.0,5.0,5.0 
house10353,3091111.11111,2.0,6.0,7.0 
house10354,10400000.0,1.0,4.0,2.0 
house10355,3351111.11111,2.0,7.0,8.0 
house10356,5546666.66667,1.0,8.0,8.0 
house10357,3004444.44444,2.0,5.0,5.0 
house10358,3264444.44444,1.0,6.0,7.0 
house10359,3957777.77778,3.0,8.0,10.0 
house10360,3611111.11111,4.0,10.0,13.0 
house10361,2773333.33333,3.0,8.0,9.0 
house10362,10400000.0,2.0,7.0,5.0 
house10363,3177777.77778,1.0,5.0,6.0 
house10364,3437777.77778,1.0,4.0,5.0 
house10365,3264444.44444,1.0,4.0,5.0 
house10366,3437777.77778,2.0,6.0,5.0 
house10367,3091111.11111,1.0,4.0,3.0 
house10368,3697777.77778,1.0,6.0,7.0 
house10369,3871111.11111,1.0,6.0,8.0 
house10370,3582222.22222,1.0,7.0,9.0 
house10371,5315555.55556,2.0,6.0,6.0 
house10372,10400000.0,3.0,8.0,3.0 
house10373,10400000.0,2.0,6.0,3.0 
house10374,10400000.0,1.0,3.0,1.0 
house10375,3437777.77778,2.0,5.0,5.0 
house10376,5315555.55556,2.0,5.0,3.0 
house10377,10400000.0,2.0,5.0,1.0 
house10378,4217777.77778,3.0,8.0,5.0 
house10379,3611111.11111,2.0,7.0,8.0 
house10380,3351111.11111,1.0,5.0,4.0 
house10381,5315555.55556,1.0,9.0,11.0 
house10382,3004444.44444,1.0,3.0,3.0 
house10383,3177777.77778,2.0,5.0,3.0 
house10384,4131111.11111,2.0,8.0,9.0 
house10385,3351111.11111,2.0,8.0,9.0 
house10386,5315555.55556,1.0,6.0,7.0 
house10387,2773333.33333,2.0,7.0,8.0 
house10388,3004444.44444,1.0,3.0,3.0 
house10389,3004444.44444,1.0,4.0,5.0 
house10390,3177777.77778,2.0,5.0,4.0 
house10391,3351111.11111,1.0,5.0,6.0 
house10392,3611111.11111,1.0,7.0,8.0 
house10393,4015555.55556,3.0,9.0,10.0 
house10394,3004444.44444,1.0,3.0,3.0 
house10395,3264444.44444,2.0,7.0,5.0 
house10396,3697777.77778,1.0,5.0,4.0 
house10397,3091111.11111,1.0,5.0,6.0 
house10398,5315555.55556,1.0,7.0,6.0 
house10399,3264444.44444,1.0,5.0,4.0 
house10400,3264444.44444,1.0,6.0,7.0 
house10401,3524444.44444,1.0,7.0,7.0 
house10402,10400000.0,4.0,9.0,9.0 
house10403,10400000.0,2.0,6.0,6.0 
house10404,3264444.44444,1.0,5.0,6.0 
house10405,3177777.77778,2.0,7.0,9.0 
house10406,3351111.11111,2.0,7.0,9.0 
house10407,3177777.77778,1.0,7.0,8.0 
house10408,3177777.77778,4.0,10.0,11.0 
house10409,3611111.11111,1.0,7.0,9.0 
house10410,3351111.11111,1.0,4.0,5.0 
house10411,3177777.77778,2.0,7.0,8.0 
house10412,2773333.33333,2.0,5.0,6.0 
house10413,5315555.55556,1.0,7.0,8.0 
house10414,3091111.11111,2.0,5.0,6.0 
house10415,3177777.77778,1.0,3.0,2.0 
house10416,3524444.44444,2.0,6.0,6.0 
house10417,3091111.11111,2.0,6.0,7.0 
house10418,3871111.11111,1.0,6.0,7.0 
house10419,10400000.0,1.0,3.0,1.0 
house10420,4217777.77778,1.0,5.0,6.0 
house10421,3264444.44444,2.0,6.0,6.0 
house10422,5344444.44444,3.0,9.0,11.0 
house10423,2802222.22222,1.0,3.0,3.0 
house10424,10400000.0,2.0,5.0,3.0 
house10425,2773333.33333,3.0,7.0,8.0 
house10426,10400000.0,1.0,6.0,5.0 
house10427,3437777.77778,3.0,7.0,7.0 
house10428,3351111.11111,1.0,4.0,3.0 
house10429,3784444.44444,1.0,4.0,3.0 
house10430,3611111.11111,2.0,5.0,4.0 
house10431,3091111.11111,2.0,7.0,9.0 
house10432,5315555.55556,2.0,8.0,6.0 
house10433,3437777.77778,2.0,7.0,8.0 
house10434,2773333.33333,2.0,5.0,6.0 
house10435,4217777.77778,3.0,9.0,10.0 
house10436,5315555.55556,1.0,4.0,3.0 
house10437,5315555.55556,3.0,9.0,11.0 
house10438,3957777.77778,1.0,6.0,7.0 
house10439,3264444.44444,2.0,8.0,10.0 
house10440,4795555.55556,1.0,4.0,4.0 
house10441,5171111.11111,2.0,6.0,7.0 
house10442,10400000.0,2.0,7.0,7.0 
house10443,3177777.77778,1.0,4.0,5.0 
house10444,3437777.77778,1.0,6.0,8.0 
house10445,4391111.11111,1.0,7.0,7.0 
house10446,3611111.11111,1.0,8.0,9.0 
house10447,3524444.44444,1.0,7.0,9.0 
house10448,10400000.0,2.0,7.0,8.0 
house10449,3524444.44444,2.0,6.0,6.0 
house10450,3437777.77778,3.0,8.0,10.0 
house10451,5084444.44444,1.0,7.0,8.0 
house10452,3524444.44444,3.0,8.0,9.0 
house10453,5344444.44444,2.0,6.0,5.0 
house10454,3437777.77778,1.0,4.0,3.0 
house10455,5315555.55556,1.0,6.0,6.0 
house10456,5373333.33333,3.0,8.0,6.0 
house10457,6240000.0,3.0,8.0,5.0 
house10458,5315555.55556,1.0,9.0,10.0 
house10459,3177777.77778,2.0,6.0,6.0 
house10460,10400000.0,2.0,9.0,7.0 
house10461,3697777.77778,1.0,4.0,4.0 
house10462,5315555.55556,2.0,8.0,8.0 
house10463,2773333.33333,3.0,7.0,8.0 
house10464,10400000.0,2.0,8.0,7.0 
house10465,3091111.11111,2.0,6.0,7.0 
house10466,10400000.0,1.0,5.0,5.0 
house10467,3524444.44444,2.0,6.0,5.0 
house10468,3091111.11111,1.0,5.0,6.0 
house10469,3351111.11111,2.0,7.0,8.0 
house10470,3697777.77778,1.0,6.0,8.0 
house10471,5517777.77778,1.0,9.0,10.0 
house10472,3351111.11111,1.0,4.0,3.0 
house10473,3437777.77778,1.0,4.0,4.0 
house10474,3177777.77778,1.0,5.0,6.0 
house10475,2773333.33333,2.0,6.0,7.0 
house10476,10400000.0,2.0,6.0,2.0 
house10477,3437777.77778,2.0,6.0,7.0 
house10478,3177777.77778,2.0,6.0,6.0 
house10479,3264444.44444,1.0,4.0,3.0 
house10480,3177777.77778,1.0,3.0,3.0 
house10481,3437777.77778,2.0,7.0,7.0 
house10482,3264444.44444,2.0,7.0,7.0 
house10483,10400000.0,2.0,7.0,5.0 
house10484,4362222.22222,1.0,4.0,3.0 
house10485,3524444.44444,1.0,7.0,7.0 
house10486,4622222.22222,1.0,5.0,6.0 
house10487,3437777.77778,3.0,9.0,9.0 
house10488,3611111.11111,1.0,4.0,3.0 
house10489,3524444.44444,2.0,6.0,6.0 
house10490,3091111.11111,1.0,5.0,6.0 
house10491,5431111.11111,2.0,8.0,8.0 
house10492,3351111.11111,2.0,7.0,9.0 
house10493,5315555.55556,2.0,6.0,6.0 
house10494,3351111.11111,2.0,7.0,8.0 
house10495,3322222.22222,1.0,4.0,4.0 
house10496,3784444.44444,2.0,6.0,7.0 
house10497,5315555.55556,2.0,8.0,9.0 
house10498,2773333.33333,2.0,5.0,6.0 
house10499,2975555.55556,1.0,3.0,3.0 
house10500,3264444.44444,1.0,4.0,3.0 
house10501,10400000.0,2.0,5.0,2.0 
house10502,10400000.0,2.0,5.0,3.0 
house10503,3177777.77778,1.0,3.0,2.0 
house10504,10400000.0,1.0,7.0,5.0 
house10505,3264444.44444,3.0,8.0,9.0 
house10506,3177777.77778,2.0,6.0,9.0 
house10507,5315555.55556,1.0,7.0,8.0 
house10508,5315555.55556,2.0,6.0,4.0 
house10509,10400000.0,1.0,4.0,3.0 
house10510,5315555.55556,2.0,5.0,5.0 
house10511,3264444.44444,2.0,7.0,9.0 
house10512,3091111.11111,3.0,8.0,9.0 
house10513,3264444.44444,3.0,8.0,10.0 
house10514,3091111.11111,3.0,9.0,12.0 
house10515,3524444.44444,1.0,3.0,2.0 
house10516,3264444.44444,1.0,5.0,5.0 
house10517,3177777.77778,1.0,3.0,2.0 
house10518,5315555.55556,1.0,9.0,9.0 
house10519,3264444.44444,1.0,6.0,7.0 
house10520,3264444.44444,2.0,6.0,5.0 
house10521,3091111.11111,1.0,4.0,3.0 
house10522,5315555.55556,2.0,8.0,9.0 
house10523,5315555.55556,1.0,5.0,5.0 
house10524,4044444.44444,1.0,7.0,7.0 
house10525,3091111.11111,3.0,8.0,9.0 
house10526,4044444.44444,1.0,9.0,11.0 
house10527,3611111.11111,2.0,6.0,5.0 
house10528,3177777.77778,1.0,3.0,2.0 
house10529,3351111.11111,1.0,4.0,3.0 
house10530,3264444.44444,2.0,6.0,5.0 
house10531,3784444.44444,2.0,6.0,9.0 
house10532,3351111.11111,1.0,4.0,3.0 
house10533,3784444.44444,1.0,6.0,6.0 
house10534,3351111.11111,3.0,10.0,10.0 
house10535,10400000.0,2.0,7.0,8.0 
house10536,5315555.55556,3.0,8.0,8.0 
house10537,3004444.44444,2.0,5.0,6.0 
house10538,5315555.55556,4.0,9.0,12.0 
house10539,10400000.0,3.0,9.0,7.0 
house10540,3235555.55556,2.0,5.0,5.0 
house10541,3004444.44444,2.0,6.0,6.0 
house10542,3351111.11111,1.0,5.0,6.0 
house10543,10400000.0,1.0,6.0,6.0 
house10544,10400000.0,1.0,4.0,2.0 
house10545,5373333.33333,2.0,8.0,7.0 
house10546,3177777.77778,2.0,5.0,5.0 
house10547,10400000.0,3.0,7.0,4.0 
house10548,3177777.77778,1.0,3.0,2.0 
house10549,3611111.11111,1.0,5.0,5.0 
house10550,3351111.11111,1.0,6.0,7.0 
house10551,10400000.0,2.0,5.0,1.0 
house10552,10400000.0,1.0,7.0,7.0 
house10553,3437777.77778,2.0,6.0,6.0 
house10554,3611111.11111,1.0,8.0,8.0 
house10555,3004444.44444,1.0,6.0,7.0 
house10556,10400000.0,3.0,8.0,5.0 
house10557,2802222.22222,2.0,7.0,9.0 
house10558,10400000.0,2.0,7.0,4.0 
house10559,5315555.55556,3.0,8.0,9.0 
house10560,3611111.11111,1.0,7.0,9.0 
house10561,3437777.77778,3.0,8.0,10.0 
house10562,3351111.11111,1.0,4.0,3.0 
house10563,3004444.44444,1.0,4.0,4.0 
house10564,3004444.44444,2.0,5.0,6.0 
house10565,3351111.11111,1.0,5.0,4.0 
house10566,10400000.0,1.0,8.0,11.0 
house10567,3091111.11111,1.0,3.0,2.0 
house10568,3351111.11111,1.0,4.0,5.0 
house10569,4044444.44444,1.0,5.0,6.0 
house10570,3062222.22222,1.0,3.0,2.0 
house10571,2773333.33333,3.0,8.0,10.0 
house10572,3004444.44444,1.0,3.0,2.0 
house10573,5315555.55556,1.0,5.0,5.0 
house10574,3351111.11111,1.0,6.0,7.0 
house10575,3091111.11111,3.0,7.0,8.0 
house10576,3264444.44444,1.0,5.0,4.0 
house10577,3437777.77778,3.0,9.0,11.0 
house10578,4882222.22222,1.0,6.0,7.0 
house10579,3437777.77778,2.0,7.0,9.0 
house10580,3264444.44444,1.0,7.0,10.0 
house10581,2773333.33333,2.0,5.0,6.0 
house10582,3091111.11111,3.0,8.0,10.0 
house10583,3437777.77778,2.0,7.0,7.0 
house10584,10400000.0,1.0,4.0,2.0 
house10585,3437777.77778,1.0,5.0,5.0 
