name,fan_cost,ac_count,room_count,link_count 
house21910,3091111.11111,1.0,3.0,3.0 
house21911,10400000.0,1.0,9.0,8.0 
house21912,4044444.44444,1.0,5.0,5.0 
house21913,5315555.55556,2.0,8.0,9.0 
house21914,3264444.44444,1.0,6.0,7.0 
house21915,10400000.0,1.0,6.0,5.0 
house21916,3524444.44444,2.0,6.0,6.0 
house21917,10400000.0,3.0,8.0,7.0 
house21918,3264444.44444,1.0,6.0,8.0 
house21919,3091111.11111,1.0,5.0,5.0 
house21920,3784444.44444,1.0,5.0,5.0 
house21921,3351111.11111,1.0,6.0,6.0 
house21922,3351111.11111,2.0,7.0,6.0 
house21923,5315555.55556,1.0,8.0,9.0 
house21924,3755555.55556,2.0,6.0,6.0 
house21925,3871111.11111,2.0,7.0,8.0 
house21926,2975555.55556,1.0,3.0,3.0 
house21927,2773333.33333,2.0,6.0,7.0 
house21928,3004444.44444,3.0,9.0,12.0 
house21929,5315555.55556,1.0,8.0,11.0 
house21930,3264444.44444,2.0,5.0,5.0 
house21931,3177777.77778,2.0,7.0,9.0 
house21932,3611111.11111,1.0,7.0,8.0 
house21933,3871111.11111,1.0,8.0,11.0 
house21934,3235555.55556,1.0,4.0,5.0 
house21935,5315555.55556,1.0,6.0,5.0 
house21936,3177777.77778,1.0,6.0,8.0 
house21937,10400000.0,3.0,8.0,5.0 
house21938,10400000.0,1.0,5.0,4.0 
house21939,3351111.11111,2.0,8.0,9.0 
house21940,3264444.44444,2.0,8.0,11.0 
house21941,5315555.55556,1.0,7.0,8.0 
house21942,3611111.11111,1.0,6.0,6.0 
house21943,3611111.11111,1.0,7.0,8.0 
house21944,2802222.22222,2.0,7.0,8.0 
house21945,10400000.0,1.0,4.0,3.0 
house21946,5373333.33333,1.0,6.0,6.0 
house21947,10400000.0,2.0,7.0,5.0 
house21948,3957777.77778,1.0,6.0,7.0 
house21949,3264444.44444,2.0,7.0,7.0 
house21950,10400000.0,2.0,5.0,1.0 
house21951,3351111.11111,1.0,4.0,3.0 
house21952,5720000.0,1.0,6.0,5.0 
house21953,10400000.0,1.0,4.0,2.0 
house21954,3091111.11111,2.0,6.0,7.0 
house21955,10400000.0,2.0,6.0,4.0 
house21956,10400000.0,2.0,7.0,4.0 
house21957,3264444.44444,2.0,7.0,7.0 
house21958,5315555.55556,1.0,4.0,4.0 
house21959,3524444.44444,1.0,5.0,4.0 
house21960,10400000.0,2.0,8.0,9.0 
house21961,3437777.77778,2.0,7.0,6.0 
house21962,10400000.0,1.0,4.0,2.0 
house21963,3697777.77778,1.0,5.0,6.0 
house21964,10400000.0,1.0,5.0,5.0 
house21965,10400000.0,2.0,5.0,1.0 
house21966,4391111.11111,1.0,7.0,7.0 
house21967,3871111.11111,1.0,9.0,10.0 
house21968,3177777.77778,1.0,3.0,2.0 
house21969,3264444.44444,2.0,6.0,6.0 
house21970,3351111.11111,1.0,5.0,5.0 
house21971,3611111.11111,3.0,7.0,5.0 
house21972,3611111.11111,1.0,6.0,5.0 
house21973,4564444.44444,2.0,6.0,5.0 
house21974,2917777.77778,1.0,3.0,3.0 
house21975,3611111.11111,2.0,7.0,6.0 
house21976,5315555.55556,1.0,7.0,6.0 
house21977,10400000.0,2.0,7.0,7.0 
house21978,3437777.77778,3.0,8.0,10.0 
house21979,10400000.0,1.0,3.0,1.0 
house21980,3351111.11111,2.0,5.0,5.0 
house21981,3264444.44444,1.0,5.0,5.0 
house21982,3351111.11111,3.0,7.0,6.0 
house21983,3177777.77778,2.0,6.0,7.0 
house21984,3611111.11111,1.0,6.0,7.0 
house21985,10400000.0,2.0,5.0,3.0 
house21986,3264444.44444,1.0,6.0,5.0 
house21987,3351111.11111,1.0,4.0,5.0 
house21988,5315555.55556,2.0,7.0,6.0 
house21989,3177777.77778,2.0,6.0,6.0 
house21990,5315555.55556,1.0,7.0,8.0 
house21991,4131111.11111,1.0,6.0,8.0 
house21992,2773333.33333,4.0,9.0,12.0 
house21993,10400000.0,2.0,6.0,4.0 
house21994,3351111.11111,2.0,6.0,6.0 
house21995,3091111.11111,1.0,4.0,4.0 
house21996,4448888.88889,2.0,5.0,5.0 
house21997,3264444.44444,1.0,3.0,2.0 
house21998,10400000.0,1.0,4.0,3.0 
house21999,3611111.11111,2.0,6.0,6.0 
house22000,10400000.0,3.0,7.0,3.0 
house22001,3351111.11111,1.0,5.0,4.0 
house22002,3524444.44444,3.0,7.0,7.0 
house22003,10400000.0,2.0,7.0,6.0 
house22004,3351111.11111,3.0,8.0,8.0 
house22005,10400000.0,1.0,7.0,6.0 
house22006,3524444.44444,1.0,5.0,5.0 
house22007,3004444.44444,1.0,3.0,3.0 
house22008,3177777.77778,3.0,8.0,8.0 
house22009,10400000.0,2.0,7.0,7.0 
house22010,5315555.55556,1.0,4.0,3.0 
house22011,3351111.11111,3.0,8.0,8.0 
house22012,10400000.0,1.0,6.0,5.0 
house22013,10400000.0,1.0,5.0,3.0 
house22014,4131111.11111,1.0,6.0,5.0 
house22015,5315555.55556,1.0,5.0,5.0 
house22016,3957777.77778,1.0,4.0,5.0 
house22017,3524444.44444,2.0,5.0,3.0 
house22018,5315555.55556,2.0,6.0,6.0 
house22019,3957777.77778,2.0,6.0,6.0 
house22020,3351111.11111,1.0,5.0,6.0 
house22021,5315555.55556,1.0,6.0,6.0 
house22022,3611111.11111,1.0,5.0,4.0 
house22023,2773333.33333,2.0,6.0,6.0 
house22024,10400000.0,1.0,4.0,2.0 
house22025,3091111.11111,1.0,4.0,4.0 
house22026,3235555.55556,2.0,8.0,9.0 
house22027,2773333.33333,3.0,7.0,10.0 
house22028,3264444.44444,1.0,4.0,4.0 
house22029,3437777.77778,2.0,8.0,8.0 
house22030,10400000.0,2.0,6.0,3.0 
house22031,5315555.55556,1.0,4.0,5.0 
house22032,10400000.0,3.0,7.0,6.0 
house22033,3004444.44444,1.0,4.0,5.0 
house22034,3437777.77778,2.0,7.0,5.0 
house22035,5315555.55556,1.0,7.0,8.0 
house22036,10400000.0,2.0,8.0,8.0 
house22037,3351111.11111,1.0,5.0,5.0 
house22038,3437777.77778,1.0,5.0,5.0 
house22039,3091111.11111,1.0,4.0,4.0 
house22040,3611111.11111,1.0,4.0,4.0 
house22041,3235555.55556,1.0,4.0,5.0 
house22042,3871111.11111,1.0,5.0,6.0 
house22043,3957777.77778,2.0,7.0,8.0 
house22044,5373333.33333,1.0,7.0,9.0 
house22045,3177777.77778,1.0,6.0,7.0 
house22046,5315555.55556,1.0,6.0,7.0 
house22047,10400000.0,1.0,5.0,3.0 
house22048,5315555.55556,1.0,8.0,9.0 
house22049,3091111.11111,1.0,4.0,5.0 
house22050,10400000.0,1.0,4.0,3.0 
house22051,3091111.11111,2.0,7.0,8.0 
house22052,3351111.11111,2.0,7.0,8.0 
house22053,5315555.55556,2.0,7.0,8.0 
house22054,3264444.44444,1.0,4.0,3.0 
house22055,3091111.11111,1.0,4.0,3.0 
house22056,3871111.11111,1.0,5.0,6.0 
house22057,4535555.55556,1.0,5.0,5.0 
house22058,3697777.77778,1.0,7.0,9.0 
house22059,3177777.77778,2.0,6.0,7.0 
house22060,10400000.0,1.0,8.0,6.0 
house22061,3928888.88889,3.0,8.0,10.0 
house22062,4044444.44444,2.0,9.0,12.0 
house22063,3351111.11111,1.0,4.0,4.0 
house22064,4795555.55556,1.0,8.0,8.0 
house22065,4564444.44444,2.0,6.0,7.0 
house22066,2802222.22222,2.0,6.0,7.0 
house22067,3524444.44444,2.0,6.0,5.0 
house22068,4651111.11111,1.0,6.0,6.0 
house22069,10400000.0,1.0,7.0,6.0 
house22070,3437777.77778,1.0,5.0,5.0 
house22071,5315555.55556,2.0,5.0,3.0 
house22072,3611111.11111,2.0,6.0,7.0 
house22073,3437777.77778,1.0,6.0,7.0 
house22074,10400000.0,3.0,8.0,7.0 
house22075,2802222.22222,2.0,5.0,6.0 
house22076,3177777.77778,1.0,3.0,2.0 
house22077,5315555.55556,2.0,6.0,6.0 
house22078,3871111.11111,1.0,6.0,7.0 
house22079,10400000.0,2.0,7.0,4.0 
house22080,5720000.0,2.0,6.0,5.0 
house22081,3351111.11111,2.0,6.0,7.0 
house22082,3437777.77778,3.0,8.0,7.0 
house22083,5315555.55556,2.0,7.0,9.0 
house22084,3524444.44444,2.0,8.0,9.0 
house22085,3784444.44444,3.0,8.0,10.0 
house22086,3784444.44444,1.0,7.0,9.0 
house22087,3264444.44444,2.0,6.0,6.0 
house22088,3351111.11111,1.0,6.0,7.0 
house22089,5315555.55556,1.0,8.0,10.0 
house22090,3437777.77778,1.0,4.0,4.0 
house22091,5315555.55556,2.0,8.0,9.0 
house22092,4391111.11111,3.0,9.0,9.0 
house22093,3264444.44444,1.0,4.0,5.0 
house22094,4044444.44444,1.0,4.0,4.0 
house22095,3264444.44444,2.0,5.0,5.0 
house22096,2773333.33333,2.0,5.0,4.0 
house22097,3437777.77778,1.0,5.0,4.0 
house22098,3091111.11111,1.0,4.0,5.0 
house22099,3091111.11111,2.0,5.0,6.0 
house22100,3524444.44444,1.0,8.0,9.0 
house22101,3004444.44444,1.0,3.0,2.0 
house22102,3235555.55556,1.0,4.0,5.0 
house22103,10400000.0,1.0,4.0,2.0 
house22104,2975555.55556,1.0,3.0,3.0 
house22105,3784444.44444,3.0,8.0,7.0 
house22106,3264444.44444,2.0,7.0,8.0 
house22107,10400000.0,2.0,5.0,2.0 
house22108,5315555.55556,1.0,8.0,9.0 
house22109,10400000.0,1.0,5.0,4.0 
house22110,3957777.77778,2.0,6.0,7.0 
house22111,3437777.77778,1.0,5.0,6.0 
house22112,3177777.77778,2.0,6.0,7.0 
house22113,3177777.77778,2.0,6.0,7.0 
house22114,3611111.11111,2.0,8.0,7.0 
house22115,3351111.11111,3.0,8.0,7.0 
house22116,3177777.77778,2.0,5.0,6.0 
house22117,3091111.11111,1.0,3.0,2.0 
house22118,3264444.44444,2.0,6.0,7.0 
house22119,5315555.55556,1.0,6.0,6.0 
house22120,4044444.44444,2.0,8.0,8.0 
house22121,3351111.11111,2.0,6.0,5.0 
house22122,3871111.11111,2.0,6.0,5.0 
house22123,3177777.77778,1.0,3.0,3.0 
house22124,3177777.77778,2.0,7.0,9.0 
house22125,2975555.55556,1.0,4.0,5.0 
house22126,10400000.0,2.0,5.0,2.0 
house22127,2917777.77778,2.0,7.0,10.0 
house22128,3524444.44444,1.0,7.0,9.0 
house22129,10400000.0,2.0,5.0,3.0 
house22130,10400000.0,2.0,5.0,2.0 
house22131,10400000.0,1.0,6.0,4.0 
house22132,10400000.0,4.0,9.0,9.0 
house22133,3524444.44444,1.0,8.0,9.0 
house22134,3091111.11111,2.0,6.0,7.0 
house22135,3611111.11111,2.0,7.0,8.0 
house22136,3091111.11111,3.0,7.0,8.0 
house22137,10400000.0,1.0,6.0,4.0 
house22138,4391111.11111,3.0,10.0,11.0 
house22139,3524444.44444,1.0,5.0,5.0 
house22140,3264444.44444,1.0,4.0,5.0 
house22141,2773333.33333,4.0,9.0,11.0 
house22142,10400000.0,1.0,4.0,2.0 
house22143,3351111.11111,2.0,7.0,8.0 
house22144,5315555.55556,2.0,8.0,9.0 
house22145,4911111.11111,2.0,10.0,14.0 
house22146,3611111.11111,2.0,8.0,11.0 
house22147,10400000.0,1.0,6.0,5.0 
house22148,3784444.44444,2.0,8.0,10.0 
house22149,3957777.77778,2.0,7.0,7.0 
house22150,3264444.44444,1.0,6.0,8.0 
house22151,5546666.66667,3.0,9.0,11.0 
house22152,3091111.11111,3.0,7.0,9.0 
house22153,3177777.77778,3.0,8.0,10.0 
house22154,3351111.11111,1.0,3.0,2.0 
house22155,3784444.44444,1.0,5.0,6.0 
house22156,2773333.33333,3.0,7.0,8.0 
house22157,5344444.44444,2.0,7.0,5.0 
house22158,3091111.11111,2.0,6.0,6.0 
house22159,3437777.77778,2.0,8.0,8.0 
house22160,3091111.11111,1.0,4.0,4.0 
house22161,4131111.11111,1.0,8.0,9.0 
house22162,10400000.0,1.0,6.0,5.0 
house22163,5373333.33333,1.0,5.0,4.0 
house22164,3611111.11111,2.0,7.0,6.0 
house22165,4795555.55556,2.0,8.0,9.0 
house22166,3437777.77778,2.0,5.0,4.0 
house22167,3004444.44444,1.0,3.0,3.0 
house22168,3351111.11111,1.0,4.0,3.0 
house22169,4044444.44444,1.0,8.0,11.0 
house22170,5315555.55556,2.0,6.0,7.0 
house22171,10400000.0,2.0,7.0,4.0 
house22172,3264444.44444,1.0,3.0,2.0 
house22173,10400000.0,2.0,7.0,5.0 
house22174,3871111.11111,1.0,8.0,11.0 
house22175,3091111.11111,1.0,3.0,2.0 
house22176,3177777.77778,3.0,7.0,9.0 
house22177,2773333.33333,3.0,7.0,7.0 
house22178,10400000.0,1.0,4.0,2.0 
house22179,3264444.44444,1.0,5.0,6.0 
house22180,10400000.0,3.0,8.0,4.0 
house22181,10400000.0,2.0,6.0,3.0 
house22182,3957777.77778,1.0,9.0,12.0 
house22183,5315555.55556,1.0,8.0,9.0 
house22184,3351111.11111,2.0,7.0,10.0 
house22185,10400000.0,1.0,4.0,2.0 
house22186,3177777.77778,1.0,3.0,3.0 
house22187,3177777.77778,2.0,6.0,7.0 
house22188,3611111.11111,2.0,6.0,6.0 
house22189,10400000.0,1.0,3.0,1.0 
house22190,5315555.55556,1.0,7.0,8.0 
house22191,2773333.33333,3.0,8.0,10.0 
house22192,3264444.44444,3.0,7.0,7.0 
house22193,2773333.33333,3.0,8.0,10.0 
house22194,3091111.11111,2.0,5.0,4.0 
house22195,3177777.77778,1.0,4.0,4.0 
house22196,4304444.44444,1.0,9.0,9.0 
house22197,3437777.77778,1.0,3.0,2.0 
house22198,3091111.11111,1.0,4.0,3.0 
house22199,5315555.55556,1.0,7.0,8.0 
house22200,3437777.77778,1.0,6.0,8.0 
house22201,4188888.88889,1.0,6.0,7.0 
house22202,3351111.11111,3.0,8.0,9.0 
house22203,3264444.44444,1.0,4.0,4.0 
house22204,3264444.44444,1.0,5.0,5.0 
house22205,3264444.44444,1.0,4.0,4.0 
house22206,10400000.0,2.0,9.0,8.0 
house22207,3871111.11111,1.0,5.0,6.0 
house22208,10400000.0,2.0,8.0,6.0 
house22209,3351111.11111,1.0,5.0,5.0 
house22210,10400000.0,2.0,6.0,3.0 
house22211,3437777.77778,2.0,6.0,6.0 
house22212,3062222.22222,2.0,5.0,6.0 
house22213,3437777.77778,2.0,7.0,7.0 
house22214,3264444.44444,1.0,4.0,4.0 
house22215,10400000.0,3.0,8.0,5.0 
house22216,3611111.11111,1.0,7.0,7.0 
house22217,5373333.33333,2.0,6.0,5.0 
house22218,5546666.66667,3.0,9.0,6.0 
house22219,2773333.33333,4.0,9.0,10.0 
house22220,5460000.0,3.0,8.0,9.0 
house22221,3264444.44444,2.0,7.0,7.0 
house22222,3177777.77778,2.0,6.0,5.0 
house22223,4217777.77778,1.0,6.0,7.0 
house22224,5344444.44444,2.0,10.0,9.0 
house22225,3264444.44444,2.0,6.0,7.0 
house22226,5315555.55556,1.0,7.0,9.0 
house22227,3697777.77778,1.0,7.0,7.0 
house22228,10400000.0,2.0,5.0,3.0 
house22229,3264444.44444,2.0,6.0,5.0 
house22230,3697777.77778,1.0,7.0,8.0 
house22231,5315555.55556,1.0,7.0,7.0 
house22232,5315555.55556,1.0,9.0,12.0 
house22233,10400000.0,2.0,7.0,5.0 
house22234,3784444.44444,1.0,4.0,3.0 
house22235,3004444.44444,2.0,5.0,5.0 
house22236,10400000.0,2.0,7.0,5.0 
house22237,10400000.0,3.0,7.0,3.0 
house22238,10400000.0,1.0,4.0,2.0 
house22239,3437777.77778,1.0,6.0,6.0 
house22240,10400000.0,1.0,4.0,2.0 
house22241,4131111.11111,4.0,9.0,10.0 
house22242,3437777.77778,1.0,6.0,6.0 
house22243,5315555.55556,1.0,7.0,7.0 
house22244,5315555.55556,1.0,6.0,6.0 
house22245,3611111.11111,1.0,5.0,4.0 
house22246,3351111.11111,2.0,7.0,7.0 
house22247,3437777.77778,3.0,7.0,8.0 
house22248,4217777.77778,2.0,7.0,8.0 
house22249,4131111.11111,1.0,4.0,5.0 
house22250,10400000.0,1.0,4.0,2.0 
house22251,5315555.55556,3.0,8.0,9.0 
house22252,3871111.11111,1.0,7.0,10.0 
house22253,2975555.55556,2.0,5.0,5.0 
house22254,3091111.11111,3.0,7.0,9.0 
house22255,5315555.55556,1.0,5.0,4.0 
house22256,3091111.11111,1.0,3.0,2.0 
house22257,10400000.0,2.0,8.0,8.0 
house22258,5315555.55556,1.0,9.0,11.0 
house22259,3264444.44444,1.0,5.0,7.0 
house22260,3437777.77778,1.0,6.0,6.0 
house22261,4044444.44444,2.0,9.0,11.0 
house22262,10400000.0,1.0,4.0,2.0 
house22263,4217777.77778,2.0,10.0,12.0 
house22264,10400000.0,1.0,3.0,1.0 
house22265,5315555.55556,2.0,10.0,8.0 
house22266,5315555.55556,2.0,8.0,8.0 
house22267,10400000.0,3.0,7.0,4.0 
house22268,3004444.44444,2.0,5.0,6.0 
house22269,3004444.44444,1.0,4.0,4.0 
house22270,10400000.0,3.0,8.0,7.0 
house22271,3091111.11111,2.0,6.0,7.0 
house22272,5431111.11111,2.0,8.0,10.0 
house22273,3264444.44444,1.0,4.0,3.0 
house22274,5315555.55556,2.0,7.0,5.0 
house22275,5315555.55556,3.0,9.0,12.0 
house22276,3091111.11111,1.0,5.0,6.0 
house22277,10400000.0,3.0,7.0,7.0 
house22278,3437777.77778,2.0,6.0,7.0 
house22279,10400000.0,1.0,6.0,4.0 
house22280,3871111.11111,1.0,7.0,9.0 
house22281,3351111.11111,2.0,7.0,9.0 
house22282,3437777.77778,1.0,4.0,4.0 
house22283,5315555.55556,3.0,8.0,10.0 
house22284,3091111.11111,2.0,6.0,8.0 
house22285,3351111.11111,1.0,5.0,6.0 
house22286,3611111.11111,2.0,8.0,7.0 
house22287,3437777.77778,1.0,5.0,4.0 
house22288,4217777.77778,1.0,5.0,6.0 
house22289,3264444.44444,2.0,9.0,10.0 
house22290,3524444.44444,1.0,4.0,4.0 
house22291,5315555.55556,1.0,5.0,6.0 
house22292,3264444.44444,1.0,6.0,7.0 
house22293,3177777.77778,2.0,7.0,7.0 
house22294,3524444.44444,2.0,6.0,5.0 
house22295,3351111.11111,1.0,5.0,6.0 
house22296,3437777.77778,2.0,7.0,8.0 
house22297,3437777.77778,1.0,8.0,8.0 
house22298,2773333.33333,2.0,5.0,6.0 
house22299,10400000.0,1.0,4.0,2.0 
house22300,3004444.44444,3.0,7.0,9.0 
house22301,3177777.77778,1.0,4.0,4.0 
house22302,3264444.44444,1.0,4.0,5.0 
house22303,10400000.0,3.0,8.0,6.0 
house22304,3784444.44444,3.0,8.0,9.0 
house22305,3351111.11111,2.0,7.0,8.0 
house22306,4304444.44444,1.0,6.0,7.0 
house22307,3437777.77778,2.0,7.0,8.0 
house22308,3437777.77778,2.0,5.0,4.0 
house22309,3091111.11111,1.0,4.0,4.0 
house22310,10400000.0,1.0,3.0,1.0 
house22311,3177777.77778,2.0,6.0,7.0 
house22312,3957777.77778,2.0,6.0,4.0 
house22313,2917777.77778,1.0,4.0,5.0 
house22314,5517777.77778,2.0,8.0,9.0 
house22315,3091111.11111,2.0,6.0,8.0 
house22316,3611111.11111,1.0,6.0,7.0 
house22317,10400000.0,1.0,4.0,2.0 
house22318,2773333.33333,2.0,5.0,5.0 
house22319,3091111.11111,1.0,5.0,7.0 
house22320,3004444.44444,1.0,4.0,5.0 
house22321,5315555.55556,1.0,7.0,8.0 
house22322,5315555.55556,2.0,8.0,8.0 
house22323,3091111.11111,1.0,5.0,6.0 
house22324,3351111.11111,1.0,6.0,7.0 
house22325,4217777.77778,2.0,7.0,7.0 
house22326,10400000.0,1.0,5.0,4.0 
house22327,10400000.0,2.0,6.0,4.0 
house22328,3177777.77778,2.0,5.0,5.0 
house22329,5806666.66667,1.0,7.0,7.0 
house22330,3524444.44444,3.0,8.0,8.0 
house22331,4477777.77778,2.0,7.0,8.0 
house22332,3264444.44444,3.0,7.0,8.0 
house22333,10400000.0,2.0,7.0,4.0 
house22334,10400000.0,1.0,3.0,1.0 
house22335,3611111.11111,1.0,6.0,7.0 
house22336,3177777.77778,2.0,7.0,10.0 
house22337,10400000.0,1.0,8.0,8.0 
house22338,3091111.11111,1.0,3.0,3.0 
house22339,3437777.77778,3.0,8.0,10.0 
house22340,3842222.22222,2.0,6.0,7.0 
house22341,5315555.55556,3.0,9.0,10.0 
house22342,3784444.44444,2.0,7.0,7.0 
house22343,10400000.0,2.0,6.0,4.0 
house22344,3004444.44444,2.0,5.0,7.0 
house22345,3437777.77778,3.0,9.0,10.0 
house22346,3264444.44444,1.0,7.0,9.0 
house22347,3177777.77778,1.0,7.0,8.0 
house22348,10400000.0,2.0,7.0,8.0 
house22349,3871111.11111,1.0,5.0,7.0 
house22350,3177777.77778,1.0,3.0,3.0 
house22351,3091111.11111,1.0,3.0,3.0 
house22352,3091111.11111,3.0,7.0,8.0 
house22353,3784444.44444,3.0,8.0,8.0 
house22354,3437777.77778,1.0,7.0,9.0 
house22355,4217777.77778,2.0,9.0,9.0 
house22356,3091111.11111,1.0,4.0,4.0 
house22357,2773333.33333,3.0,7.0,8.0 
house22358,10400000.0,3.0,9.0,5.0 
house22359,10400000.0,2.0,7.0,3.0 
house22360,3004444.44444,1.0,4.0,5.0 
house22361,3697777.77778,2.0,7.0,5.0 
house22362,3524444.44444,3.0,7.0,7.0 
house22363,3264444.44444,3.0,8.0,11.0 
house22364,10400000.0,2.0,6.0,3.0 
house22365,3177777.77778,1.0,3.0,3.0 
house22366,3437777.77778,2.0,7.0,8.0 
house22367,3437777.77778,1.0,5.0,6.0 
house22368,3437777.77778,2.0,8.0,9.0 
house22369,10400000.0,1.0,3.0,1.0 
house22370,3437777.77778,1.0,4.0,6.0 
house22371,10400000.0,2.0,6.0,3.0 
house22372,3784444.44444,1.0,6.0,7.0 
house22373,10400000.0,3.0,7.0,4.0 
house22374,3091111.11111,2.0,6.0,5.0 
house22375,3004444.44444,2.0,6.0,6.0 
house22376,3611111.11111,2.0,7.0,8.0 
house22377,10400000.0,3.0,9.0,10.0 
house22378,3437777.77778,2.0,6.0,6.0 
house22379,3351111.11111,1.0,7.0,9.0 
house22380,5315555.55556,1.0,7.0,8.0 
house22381,10400000.0,1.0,5.0,5.0 
house22382,3351111.11111,1.0,3.0,3.0 
house22383,3524444.44444,1.0,4.0,3.0 
house22384,4304444.44444,3.0,7.0,5.0 
house22385,4044444.44444,3.0,8.0,5.0 
house22386,3351111.11111,1.0,3.0,2.0 
house22387,3611111.11111,1.0,8.0,9.0 
house22388,3148888.88889,1.0,4.0,4.0 
house22389,4737777.77778,1.0,8.0,9.0 
house22390,5315555.55556,1.0,4.0,5.0 
house22391,10400000.0,2.0,6.0,5.0 
house22392,3264444.44444,2.0,6.0,7.0 
house22393,3177777.77778,1.0,3.0,3.0 
house22394,5315555.55556,4.0,9.0,11.0 
house22395,10400000.0,2.0,5.0,5.0 
house22396,3957777.77778,1.0,7.0,7.0 
house22397,3235555.55556,1.0,3.0,3.0 
house22398,4564444.44444,2.0,7.0,6.0 
house22399,3784444.44444,2.0,7.0,7.0 
house22400,3004444.44444,1.0,3.0,3.0 
house22401,10400000.0,2.0,6.0,3.0 
house22402,10400000.0,4.0,9.0,9.0 
house22403,2917777.77778,2.0,6.0,8.0 
house22404,4044444.44444,2.0,6.0,5.0 
house22405,3177777.77778,2.0,7.0,9.0 
house22406,3091111.11111,2.0,6.0,8.0 
house22407,10400000.0,1.0,3.0,1.0 
house22408,10400000.0,2.0,6.0,4.0 
house22409,4564444.44444,2.0,9.0,11.0 
house22410,5546666.66667,2.0,7.0,7.0 
house22411,3755555.55556,1.0,5.0,5.0 
house22412,3091111.11111,1.0,3.0,3.0 
house22413,2975555.55556,1.0,3.0,3.0 
house22414,10400000.0,1.0,4.0,2.0 
house22415,3351111.11111,3.0,8.0,7.0 
house22416,5315555.55556,2.0,8.0,9.0 
house22417,3264444.44444,1.0,4.0,4.0 
house22418,3784444.44444,1.0,4.0,4.0 
house22419,10400000.0,1.0,5.0,3.0 
house22420,3524444.44444,1.0,6.0,5.0 
house22421,3697777.77778,3.0,8.0,8.0 
house22422,3091111.11111,1.0,5.0,6.0 
house22423,4044444.44444,2.0,7.0,7.0 
house22424,3264444.44444,2.0,8.0,9.0 
house22425,3351111.11111,1.0,5.0,5.0 
house22426,3524444.44444,1.0,7.0,9.0 
house22427,3351111.11111,1.0,6.0,7.0 
house22428,2773333.33333,2.0,5.0,5.0 
house22429,3784444.44444,2.0,7.0,8.0 
house22430,10400000.0,2.0,7.0,7.0 
house22431,5517777.77778,3.0,8.0,8.0 
house22432,3177777.77778,3.0,8.0,9.0 
house22433,3697777.77778,1.0,5.0,5.0 
house22434,3091111.11111,2.0,6.0,7.0 
house22435,3524444.44444,1.0,5.0,4.0 
house22436,3437777.77778,2.0,7.0,8.0 
house22437,5315555.55556,1.0,7.0,8.0 
house22438,3264444.44444,1.0,4.0,3.0 
house22439,3437777.77778,1.0,6.0,6.0 
house22440,5315555.55556,2.0,6.0,4.0 
house22441,10400000.0,1.0,5.0,3.0 
house22442,4217777.77778,1.0,7.0,8.0 
house22443,3611111.11111,1.0,5.0,6.0 
house22444,3091111.11111,3.0,7.0,8.0 
house22445,5315555.55556,1.0,6.0,5.0 
house22446,5315555.55556,1.0,7.0,8.0 
house22447,3351111.11111,1.0,5.0,6.0 
house22448,3611111.11111,1.0,4.0,3.0 
house22449,3264444.44444,2.0,7.0,8.0 
house22450,3611111.11111,1.0,5.0,5.0 
house22451,3957777.77778,1.0,4.0,3.0 
house22452,3264444.44444,2.0,6.0,7.0 
house22453,3437777.77778,1.0,4.0,4.0 
house22454,10400000.0,1.0,3.0,1.0 
house22455,2975555.55556,1.0,3.0,3.0 
house22456,3611111.11111,1.0,6.0,6.0 
house22457,3437777.77778,2.0,7.0,8.0 
house22458,5633333.33333,1.0,4.0,4.0 
house22459,2773333.33333,3.0,7.0,8.0 
house22460,10400000.0,2.0,5.0,3.0 
house22461,10400000.0,3.0,9.0,4.0 
house22462,3524444.44444,3.0,7.0,4.0 
house22463,10400000.0,1.0,5.0,4.0 
house22464,3524444.44444,2.0,7.0,8.0 
house22465,5315555.55556,1.0,6.0,7.0 
house22466,3264444.44444,1.0,4.0,4.0 
house22467,5315555.55556,1.0,5.0,6.0 
house22468,3004444.44444,1.0,3.0,3.0 
house22469,3177777.77778,1.0,3.0,3.0 
house22470,3351111.11111,1.0,5.0,6.0 
house22471,3697777.77778,2.0,8.0,9.0 
house22472,3524444.44444,1.0,4.0,3.0 
house22473,3611111.11111,2.0,6.0,6.0 
house22474,3697777.77778,2.0,8.0,11.0 
house22475,2975555.55556,1.0,3.0,3.0 
house22476,3264444.44444,1.0,3.0,2.0 
house22477,3264444.44444,2.0,6.0,7.0 
house22478,3004444.44444,2.0,5.0,4.0 
house22479,3351111.11111,3.0,7.0,8.0 
house22480,3351111.11111,1.0,5.0,4.0 
house22481,10400000.0,1.0,4.0,2.0 
house22482,10400000.0,1.0,5.0,5.0 
house22483,10400000.0,2.0,7.0,5.0 
house22484,5315555.55556,1.0,4.0,3.0 
house22485,2773333.33333,2.0,5.0,6.0 
house22486,3871111.11111,1.0,6.0,8.0 
house22487,3091111.11111,2.0,8.0,9.0 
house22488,3091111.11111,1.0,3.0,2.0 
house22489,3264444.44444,2.0,7.0,6.0 
house22490,10400000.0,2.0,6.0,4.0 
house22491,3177777.77778,1.0,4.0,4.0 
house22492,3697777.77778,1.0,6.0,6.0 
house22493,5315555.55556,2.0,7.0,7.0 
house22494,3697777.77778,1.0,3.0,2.0 
house22495,3177777.77778,2.0,5.0,5.0 
house22496,3957777.77778,1.0,5.0,7.0 
