name,fan_cost,ac_count,room_count,link_count 
house2579,3177777.77778,1.0,4.0,3.0 
house2580,3091111.11111,1.0,4.0,4.0 
house2581,3091111.11111,2.0,5.0,5.0 
house2582,3264444.44444,1.0,7.0,9.0 
house2583,3524444.44444,1.0,6.0,6.0 
house2584,5315555.55556,1.0,6.0,6.0 
house2585,3177777.77778,1.0,4.0,3.0 
house2586,3177777.77778,1.0,3.0,3.0 
house2587,2773333.33333,2.0,5.0,4.0 
house2588,3177777.77778,2.0,7.0,8.0 
house2589,3177777.77778,2.0,7.0,9.0 
house2590,10400000.0,2.0,8.0,6.0 
house2591,5315555.55556,1.0,6.0,6.0 
house2592,3004444.44444,3.0,7.0,9.0 
house2593,3524444.44444,1.0,5.0,5.0 
house2594,5315555.55556,2.0,6.0,4.0 
house2595,3351111.11111,2.0,6.0,7.0 
house2596,3264444.44444,1.0,4.0,4.0 
house2597,3437777.77778,1.0,8.0,9.0 
house2598,10400000.0,1.0,5.0,3.0 
house2599,5315555.55556,3.0,9.0,6.0 
house2600,3351111.11111,1.0,4.0,4.0 
house2601,3177777.77778,2.0,6.0,8.0 
house2602,3437777.77778,1.0,7.0,7.0 
house2603,3871111.11111,1.0,8.0,9.0 
house2604,3351111.11111,1.0,4.0,3.0 
house2605,5315555.55556,2.0,6.0,7.0 
house2606,5315555.55556,1.0,7.0,8.0 
house2607,3264444.44444,1.0,4.0,4.0 
house2608,3004444.44444,1.0,3.0,3.0 
house2609,3524444.44444,1.0,5.0,4.0 
house2610,3351111.11111,1.0,5.0,4.0 
house2611,3004444.44444,1.0,3.0,3.0 
house2612,3437777.77778,2.0,6.0,5.0 
house2613,5633333.33333,1.0,7.0,8.0 
house2614,3351111.11111,2.0,7.0,9.0 
house2615,4217777.77778,2.0,5.0,4.0 
house2616,3091111.11111,2.0,6.0,7.0 
house2617,3091111.11111,2.0,7.0,8.0 
house2618,10400000.0,1.0,7.0,6.0 
house2619,3177777.77778,2.0,6.0,7.0 
house2620,10400000.0,1.0,4.0,2.0 
house2621,3437777.77778,2.0,6.0,6.0 
house2622,10400000.0,2.0,5.0,2.0 
house2623,3697777.77778,1.0,5.0,5.0 
house2624,3177777.77778,1.0,4.0,3.0 
house2625,3524444.44444,1.0,5.0,6.0 
house2626,10400000.0,4.0,9.0,5.0 
house2627,10400000.0,3.0,8.0,5.0 
house2628,10400000.0,1.0,4.0,3.0 
house2629,3437777.77778,1.0,6.0,7.0 
house2630,3264444.44444,1.0,6.0,7.0 
house2631,2773333.33333,3.0,9.0,10.0 
house2632,10400000.0,1.0,4.0,2.0 
house2633,5315555.55556,4.0,9.0,7.0 
house2634,3524444.44444,1.0,4.0,4.0 
house2635,3611111.11111,1.0,4.0,5.0 
house2636,4997777.77778,2.0,5.0,4.0 
house2637,3871111.11111,2.0,6.0,5.0 
house2638,3351111.11111,2.0,7.0,8.0 
house2639,5315555.55556,1.0,8.0,10.0 
house2640,3784444.44444,1.0,6.0,6.0 
house2641,3264444.44444,1.0,4.0,3.0 
house2642,10400000.0,2.0,6.0,3.0 
house2643,3351111.11111,1.0,4.0,3.0 
house2644,10400000.0,1.0,5.0,3.0 
house2645,4044444.44444,2.0,5.0,3.0 
house2646,3611111.11111,1.0,7.0,9.0 
house2647,3177777.77778,2.0,6.0,5.0 
house2648,10400000.0,1.0,3.0,1.0 
house2649,2975555.55556,2.0,5.0,7.0 
house2650,3524444.44444,2.0,8.0,8.0 
house2651,10400000.0,2.0,6.0,5.0 
house2652,10400000.0,3.0,9.0,7.0 
house2653,3611111.11111,3.0,8.0,9.0 
house2654,3091111.11111,1.0,3.0,2.0 
house2655,5604444.44444,2.0,6.0,6.0 
house2656,3264444.44444,1.0,5.0,6.0 
house2657,3264444.44444,1.0,3.0,2.0 
house2658,3264444.44444,1.0,3.0,2.0 
house2659,3091111.11111,2.0,6.0,7.0 
house2660,3524444.44444,1.0,8.0,10.0 
house2661,5315555.55556,2.0,6.0,7.0 
house2662,3611111.11111,2.0,7.0,7.0 
house2663,10400000.0,3.0,7.0,4.0 
house2664,3524444.44444,2.0,7.0,7.0 
house2665,4968888.88889,2.0,6.0,5.0 
house2666,3264444.44444,2.0,6.0,7.0 
house2667,3177777.77778,1.0,3.0,3.0 
house2668,4477777.77778,1.0,5.0,5.0 
house2669,3264444.44444,2.0,7.0,7.0 
house2670,3177777.77778,3.0,8.0,10.0 
house2671,3611111.11111,1.0,6.0,6.0 
house2672,5315555.55556,1.0,8.0,9.0 
house2673,2773333.33333,4.0,9.0,11.0 
house2674,4362222.22222,2.0,7.0,6.0 
house2675,10400000.0,3.0,8.0,6.0 
house2676,3871111.11111,1.0,7.0,9.0 
house2677,5315555.55556,2.0,7.0,6.0 
house2678,2773333.33333,2.0,5.0,5.0 
house2679,10400000.0,3.0,7.0,2.0 
house2680,3177777.77778,1.0,3.0,2.0 
house2681,5315555.55556,1.0,5.0,5.0 
house2682,3177777.77778,2.0,7.0,9.0 
house2683,5344444.44444,1.0,8.0,10.0 
house2684,10400000.0,2.0,5.0,2.0 
house2685,3091111.11111,3.0,8.0,10.0 
house2686,2802222.22222,4.0,9.0,10.0 
house2687,10400000.0,2.0,8.0,7.0 
house2688,3264444.44444,1.0,4.0,4.0 
house2689,3437777.77778,1.0,8.0,8.0 
house2690,10400000.0,2.0,8.0,6.0 
house2691,3264444.44444,2.0,5.0,4.0 
house2692,3351111.11111,3.0,8.0,10.0 
house2693,5315555.55556,1.0,6.0,7.0 
house2694,5315555.55556,2.0,8.0,11.0 
house2695,3264444.44444,1.0,5.0,6.0 
house2696,3351111.11111,2.0,6.0,7.0 
house2697,10400000.0,2.0,6.0,4.0 
house2698,10400000.0,2.0,8.0,5.0 
house2699,3697777.77778,1.0,5.0,4.0 
house2700,4362222.22222,1.0,7.0,8.0 
house2701,4304444.44444,2.0,7.0,6.0 
house2702,3611111.11111,1.0,4.0,4.0 
house2703,3351111.11111,2.0,5.0,6.0 
house2704,10400000.0,2.0,5.0,3.0 
house2705,10400000.0,1.0,5.0,3.0 
house2706,10400000.0,4.0,9.0,5.0 
house2707,3524444.44444,3.0,9.0,9.0 
house2708,3264444.44444,2.0,5.0,5.0 
house2709,3177777.77778,2.0,6.0,7.0 
house2710,10400000.0,2.0,7.0,5.0 
house2711,3437777.77778,1.0,4.0,3.0 
house2712,3264444.44444,2.0,8.0,9.0 
house2713,3524444.44444,3.0,8.0,6.0 
house2714,3611111.11111,4.0,10.0,11.0 
house2715,2773333.33333,3.0,7.0,8.0 
house2716,3351111.11111,2.0,7.0,8.0 
house2717,10400000.0,1.0,7.0,8.0 
house2718,3697777.77778,1.0,5.0,4.0 
house2719,3697777.77778,2.0,7.0,8.0 
house2720,3611111.11111,1.0,6.0,6.0 
house2721,3264444.44444,1.0,5.0,6.0 
house2722,3264444.44444,3.0,8.0,10.0 
house2723,5315555.55556,2.0,10.0,12.0 
house2724,10400000.0,2.0,6.0,5.0 
house2725,3264444.44444,3.0,8.0,8.0 
house2726,3957777.77778,1.0,4.0,4.0 
house2727,3351111.11111,2.0,5.0,6.0 
house2728,3177777.77778,3.0,7.0,8.0 
house2729,3871111.11111,1.0,5.0,6.0 
house2730,3784444.44444,2.0,7.0,6.0 
house2731,3091111.11111,2.0,6.0,5.0 
house2732,2773333.33333,3.0,8.0,11.0 
house2733,3091111.11111,2.0,6.0,5.0 
house2734,3091111.11111,1.0,4.0,3.0 
house2735,3351111.11111,2.0,7.0,8.0 
house2736,2773333.33333,4.0,9.0,10.0 
house2737,10400000.0,2.0,6.0,4.0 
house2738,5315555.55556,1.0,7.0,9.0 
house2739,3784444.44444,2.0,6.0,7.0 
house2740,2773333.33333,3.0,7.0,9.0 
house2741,3177777.77778,1.0,4.0,5.0 
house2742,10400000.0,2.0,5.0,1.0 
house2743,3351111.11111,3.0,8.0,11.0 
house2744,2917777.77778,3.0,7.0,8.0 
house2745,10400000.0,1.0,7.0,7.0 
house2746,5315555.55556,3.0,8.0,8.0 
house2747,10400000.0,2.0,7.0,7.0 
house2748,3091111.11111,3.0,7.0,8.0 
house2749,3437777.77778,1.0,6.0,6.0 
house2750,5344444.44444,1.0,5.0,4.0 
house2751,5344444.44444,1.0,6.0,7.0 
house2752,3264444.44444,2.0,6.0,7.0 
house2753,5084444.44444,1.0,7.0,10.0 
house2754,10400000.0,1.0,4.0,2.0 
house2755,3004444.44444,1.0,3.0,3.0 
house2756,3004444.44444,1.0,4.0,5.0 
house2757,3177777.77778,1.0,5.0,5.0 
house2758,3177777.77778,3.0,7.0,9.0 
house2759,10400000.0,2.0,6.0,2.0 
house2760,3697777.77778,2.0,8.0,7.0 
house2761,3437777.77778,2.0,7.0,8.0 
house2762,3437777.77778,2.0,6.0,6.0 
house2763,3264444.44444,2.0,7.0,8.0 
house2764,3351111.11111,1.0,5.0,5.0 
house2765,3264444.44444,1.0,5.0,6.0 
house2766,3264444.44444,2.0,6.0,8.0 
house2767,3177777.77778,1.0,5.0,5.0 
house2768,10400000.0,1.0,7.0,7.0 
house2769,3177777.77778,1.0,4.0,5.0 
house2770,3004444.44444,1.0,3.0,3.0 
house2771,5315555.55556,1.0,8.0,9.0 
house2772,3148888.88889,2.0,5.0,4.0 
house2773,3004444.44444,3.0,8.0,11.0 
house2774,3177777.77778,1.0,4.0,5.0 
house2775,3264444.44444,1.0,5.0,5.0 
house2776,10400000.0,1.0,4.0,2.0 
house2777,10400000.0,1.0,4.0,2.0 
house2778,3437777.77778,1.0,8.0,10.0 
house2779,3177777.77778,1.0,5.0,6.0 
house2780,3177777.77778,1.0,5.0,6.0 
house2781,3351111.11111,2.0,5.0,6.0 
house2782,4044444.44444,1.0,4.0,4.0 
house2783,3957777.77778,2.0,8.0,11.0 
house2784,3177777.77778,1.0,5.0,7.0 
house2785,3351111.11111,1.0,8.0,10.0 
house2786,3091111.11111,2.0,6.0,6.0 
house2787,5315555.55556,2.0,6.0,5.0 
house2788,3264444.44444,1.0,5.0,6.0 
house2789,3177777.77778,1.0,5.0,5.0 
house2790,3784444.44444,3.0,7.0,6.0 
house2791,3437777.77778,3.0,9.0,10.0 
house2792,3264444.44444,2.0,5.0,4.0 
house2793,5315555.55556,1.0,8.0,9.0 
house2794,3177777.77778,3.0,7.0,7.0 
house2795,2773333.33333,2.0,5.0,6.0 
house2796,3524444.44444,2.0,8.0,9.0 
house2797,3264444.44444,1.0,5.0,5.0 
house2798,3871111.11111,1.0,4.0,4.0 
house2799,10400000.0,4.0,9.0,6.0 
house2800,4651111.11111,2.0,7.0,6.0 
house2801,10400000.0,2.0,5.0,2.0 
house2802,3264444.44444,2.0,7.0,7.0 
house2803,3004444.44444,1.0,4.0,5.0 
house2804,10400000.0,2.0,6.0,3.0 
house2805,3437777.77778,1.0,4.0,4.0 
house2806,2773333.33333,2.0,6.0,8.0 
house2807,10400000.0,4.0,9.0,8.0 
house2808,3264444.44444,2.0,7.0,9.0 
house2809,3091111.11111,2.0,5.0,4.0 
house2810,2802222.22222,2.0,6.0,7.0 
house2811,3177777.77778,3.0,7.0,6.0 
house2812,3091111.11111,3.0,8.0,9.0 
house2813,3871111.11111,3.0,9.0,12.0 
house2814,3524444.44444,3.0,8.0,10.0 
house2815,5315555.55556,2.0,7.0,9.0 
house2816,3264444.44444,3.0,8.0,10.0 
house2817,10400000.0,3.0,8.0,8.0 
house2818,3177777.77778,1.0,4.0,4.0 
house2819,10400000.0,1.0,3.0,1.0 
house2820,3437777.77778,1.0,5.0,4.0 
house2821,4217777.77778,1.0,8.0,10.0 
house2822,5315555.55556,1.0,9.0,12.0 
house2823,10400000.0,1.0,5.0,4.0 
house2824,3091111.11111,1.0,4.0,5.0 
house2825,3611111.11111,2.0,7.0,8.0 
house2826,3091111.11111,3.0,7.0,8.0 
house2827,3091111.11111,1.0,4.0,4.0 
house2828,3957777.77778,1.0,6.0,8.0 
house2829,3611111.11111,1.0,6.0,6.0 
house2830,3264444.44444,1.0,7.0,8.0 
house2831,10400000.0,2.0,6.0,3.0 
house2832,5344444.44444,2.0,8.0,9.0 
house2833,10400000.0,1.0,3.0,1.0 
house2834,3437777.77778,2.0,6.0,5.0 
house2835,2773333.33333,2.0,5.0,4.0 
house2836,3697777.77778,1.0,6.0,5.0 
house2837,3177777.77778,2.0,5.0,5.0 
house2838,2773333.33333,4.0,10.0,14.0 
house2839,3004444.44444,1.0,5.0,6.0 
house2840,3437777.77778,1.0,4.0,3.0 
house2841,3611111.11111,2.0,6.0,6.0 
house2842,3611111.11111,2.0,7.0,7.0 
house2843,10400000.0,1.0,5.0,3.0 
house2844,3177777.77778,1.0,5.0,5.0 
house2845,3351111.11111,1.0,4.0,3.0 
house2846,2975555.55556,2.0,5.0,6.0 
house2847,3351111.11111,3.0,8.0,9.0 
house2848,10400000.0,1.0,5.0,3.0 
house2849,10400000.0,2.0,6.0,3.0 
house2850,3351111.11111,2.0,7.0,8.0 
house2851,4391111.11111,2.0,7.0,9.0 
house2852,3351111.11111,1.0,5.0,5.0 
house2853,3264444.44444,1.0,4.0,4.0 
house2854,5344444.44444,2.0,6.0,7.0 
house2855,3177777.77778,3.0,9.0,11.0 
house2856,5315555.55556,2.0,8.0,8.0 
house2857,5315555.55556,3.0,9.0,9.0 
house2858,5315555.55556,1.0,7.0,8.0 
house2859,10400000.0,2.0,5.0,3.0 
house2860,3264444.44444,2.0,5.0,6.0 
house2861,3351111.11111,1.0,5.0,5.0 
house2862,3264444.44444,3.0,8.0,7.0 
house2863,5315555.55556,1.0,8.0,10.0 
house2864,10400000.0,2.0,8.0,5.0 
house2865,5344444.44444,1.0,6.0,7.0 
house2866,3091111.11111,1.0,5.0,6.0 
house2867,2773333.33333,2.0,6.0,7.0 
house2868,3611111.11111,2.0,7.0,6.0 
house2869,10400000.0,3.0,9.0,8.0 
house2870,3524444.44444,1.0,4.0,3.0 
house2871,3437777.77778,3.0,8.0,10.0 
house2872,3697777.77778,1.0,9.0,11.0 
house2873,4391111.11111,1.0,8.0,7.0 
house2874,10400000.0,3.0,7.0,5.0 
house2875,10400000.0,1.0,3.0,1.0 
house2876,4044444.44444,3.0,9.0,11.0 
house2877,10400000.0,2.0,6.0,2.0 
house2878,3148888.88889,1.0,6.0,7.0 
house2879,3524444.44444,3.0,8.0,6.0 
house2880,10400000.0,1.0,5.0,4.0 
house2881,3177777.77778,1.0,5.0,6.0 
house2882,3004444.44444,1.0,4.0,5.0 
house2883,3351111.11111,2.0,7.0,7.0 
house2884,3091111.11111,2.0,5.0,6.0 
house2885,3351111.11111,1.0,5.0,5.0 
house2886,4131111.11111,2.0,7.0,6.0 
house2887,3697777.77778,2.0,7.0,5.0 
house2888,3784444.44444,1.0,6.0,8.0 
house2889,10400000.0,3.0,8.0,4.0 
house2890,3437777.77778,1.0,5.0,5.0 
house2891,10400000.0,1.0,4.0,2.0 
house2892,3611111.11111,1.0,7.0,9.0 
house2893,5315555.55556,1.0,8.0,9.0 
house2894,3524444.44444,1.0,4.0,3.0 
house2895,3264444.44444,1.0,8.0,10.0 
house2896,3957777.77778,3.0,8.0,8.0 
house2897,3091111.11111,3.0,7.0,8.0 
house2898,3957777.77778,1.0,7.0,8.0 
house2899,10400000.0,2.0,6.0,5.0 
house2900,3697777.77778,1.0,6.0,7.0 
house2901,3784444.44444,3.0,8.0,9.0 
house2902,3957777.77778,2.0,7.0,7.0 
house2903,2975555.55556,2.0,6.0,7.0 
house2904,3177777.77778,3.0,7.0,9.0 
house2905,3611111.11111,2.0,6.0,6.0 
house2906,3437777.77778,1.0,4.0,5.0 
house2907,3351111.11111,2.0,6.0,6.0 
house2908,3177777.77778,2.0,6.0,6.0 
house2909,3611111.11111,2.0,6.0,5.0 
house2910,3351111.11111,2.0,8.0,10.0 
house2911,3524444.44444,3.0,8.0,10.0 
house2912,3091111.11111,2.0,6.0,6.0 
house2913,3091111.11111,1.0,3.0,2.0 
house2914,3091111.11111,2.0,5.0,5.0 
house2915,5315555.55556,1.0,7.0,9.0 
house2916,4477777.77778,1.0,8.0,9.0 
house2917,3351111.11111,1.0,5.0,6.0 
house2918,3351111.11111,2.0,5.0,5.0 
house2919,3004444.44444,1.0,4.0,5.0 
house2920,3177777.77778,1.0,5.0,6.0 
house2921,4448888.88889,1.0,4.0,3.0 
house2922,3957777.77778,2.0,7.0,9.0 
house2923,3524444.44444,2.0,7.0,8.0 
house2924,5315555.55556,1.0,6.0,6.0 
house2925,4217777.77778,1.0,7.0,7.0 
house2926,3351111.11111,2.0,6.0,7.0 
house2927,5315555.55556,1.0,8.0,9.0 
house2928,3177777.77778,2.0,7.0,9.0 
house2929,10400000.0,2.0,6.0,2.0 
house2930,4622222.22222,2.0,10.0,12.0 
house2931,3697777.77778,3.0,7.0,6.0 
house2932,5315555.55556,1.0,5.0,5.0 
house2933,10400000.0,1.0,4.0,2.0 
house2934,3611111.11111,1.0,5.0,6.0 
house2935,3177777.77778,1.0,5.0,6.0 
house2936,5315555.55556,1.0,7.0,8.0 
house2937,3091111.11111,2.0,7.0,9.0 
house2938,3004444.44444,3.0,8.0,11.0 
house2939,3264444.44444,2.0,8.0,8.0 
house2940,3611111.11111,2.0,5.0,6.0 
house2941,3784444.44444,1.0,4.0,4.0 
house2942,3524444.44444,2.0,7.0,6.0 
house2943,5315555.55556,2.0,7.0,6.0 
house2944,3784444.44444,1.0,6.0,8.0 
house2945,4824444.44444,1.0,9.0,9.0 
house2946,3611111.11111,2.0,6.0,7.0 
house2947,10400000.0,2.0,6.0,3.0 
house2948,3091111.11111,1.0,4.0,5.0 
house2949,10400000.0,3.0,7.0,6.0 
house2950,3177777.77778,2.0,7.0,8.0 
house2951,3351111.11111,1.0,5.0,4.0 
house2952,2802222.22222,1.0,4.0,5.0 
house2953,3351111.11111,2.0,8.0,8.0 
house2954,3437777.77778,2.0,7.0,8.0 
house2955,3351111.11111,1.0,5.0,5.0 
house2956,5315555.55556,2.0,7.0,9.0 
house2957,3091111.11111,1.0,3.0,3.0 
house2958,5344444.44444,1.0,5.0,4.0 
house2959,3177777.77778,1.0,3.0,3.0 
house2960,2773333.33333,2.0,6.0,7.0 
house2961,3004444.44444,1.0,3.0,3.0 
house2962,10400000.0,1.0,9.0,10.0 
house2963,3524444.44444,1.0,4.0,3.0 
house2964,10400000.0,1.0,3.0,1.0 
house2965,3177777.77778,2.0,6.0,5.0 
house2966,3351111.11111,1.0,4.0,3.0 
house2967,10400000.0,2.0,7.0,5.0 
house2968,3351111.11111,2.0,6.0,7.0 
house2969,10400000.0,1.0,4.0,2.0 
house2970,4391111.11111,2.0,6.0,6.0 
house2971,5315555.55556,2.0,6.0,6.0 
house2972,3091111.11111,2.0,5.0,4.0 
house2973,2773333.33333,3.0,7.0,8.0 
house2974,10400000.0,2.0,5.0,2.0 
house2975,3264444.44444,1.0,5.0,4.0 
house2976,10400000.0,2.0,7.0,4.0 
house2977,5315555.55556,1.0,7.0,8.0 
house2978,3264444.44444,2.0,7.0,7.0 
house2979,2773333.33333,3.0,7.0,9.0 
house2980,3524444.44444,2.0,7.0,8.0 
house2981,10400000.0,1.0,6.0,6.0 
house2982,3264444.44444,1.0,6.0,5.0 
house2983,2773333.33333,3.0,7.0,8.0 
house2984,2773333.33333,3.0,7.0,7.0 
house2985,4448888.88889,2.0,6.0,5.0 
house2986,3264444.44444,2.0,7.0,9.0 
house2987,3091111.11111,1.0,4.0,4.0 
house2988,5315555.55556,2.0,6.0,7.0 
house2989,10400000.0,1.0,5.0,4.0 
house2990,4304444.44444,1.0,8.0,10.0 
house2991,10400000.0,2.0,7.0,3.0 
house2992,10400000.0,1.0,4.0,2.0 
house2993,3351111.11111,1.0,5.0,6.0 
house2994,3177777.77778,1.0,5.0,5.0 
house2995,3957777.77778,1.0,5.0,4.0 
house2996,3177777.77778,1.0,5.0,6.0 
house2997,3871111.11111,1.0,6.0,6.0 
house2998,3871111.11111,2.0,7.0,8.0 
house2999,3004444.44444,1.0,4.0,5.0 
house3000,3351111.11111,2.0,5.0,4.0 
house3001,10400000.0,1.0,3.0,1.0 
house3002,3264444.44444,1.0,5.0,5.0 
house3003,3177777.77778,1.0,3.0,2.0 
house3004,3437777.77778,2.0,6.0,5.0 
house3005,3004444.44444,2.0,5.0,6.0 
house3006,3004444.44444,2.0,7.0,6.0 
house3007,3524444.44444,2.0,8.0,10.0 
house3008,3611111.11111,2.0,8.0,8.0 
house3009,3784444.44444,2.0,8.0,7.0 
house3010,3148888.88889,1.0,3.0,3.0 
house3011,4362222.22222,1.0,5.0,4.0 
house3012,5344444.44444,1.0,10.0,11.0 
house3013,5315555.55556,2.0,6.0,5.0 
house3014,3351111.11111,1.0,6.0,6.0 
house3015,5315555.55556,1.0,4.0,3.0 
house3016,3871111.11111,1.0,6.0,6.0 
house3017,10400000.0,2.0,6.0,3.0 
house3018,4217777.77778,2.0,8.0,8.0 
house3019,5315555.55556,2.0,9.0,9.0 
house3020,3524444.44444,1.0,7.0,9.0 
house3021,3264444.44444,1.0,5.0,5.0 
house3022,3524444.44444,2.0,6.0,6.0 
house3023,3437777.77778,3.0,8.0,6.0 
house3024,3091111.11111,1.0,5.0,6.0 
house3025,10400000.0,1.0,3.0,1.0 
house3026,4477777.77778,1.0,7.0,8.0 
house3027,5315555.55556,1.0,7.0,8.0 
house3028,3177777.77778,2.0,7.0,7.0 
house3029,3264444.44444,1.0,8.0,11.0 
house3030,10400000.0,1.0,4.0,2.0 
house3031,3351111.11111,1.0,5.0,6.0 
house3032,3611111.11111,2.0,5.0,4.0 
house3033,3091111.11111,2.0,5.0,4.0 
house3034,2975555.55556,1.0,3.0,3.0 
house3035,3351111.11111,1.0,5.0,5.0 
house3036,3062222.22222,2.0,5.0,5.0 
house3037,3611111.11111,1.0,5.0,4.0 
house3038,10400000.0,1.0,5.0,5.0 
house3039,5315555.55556,1.0,5.0,4.0 
house3040,3091111.11111,2.0,5.0,5.0 
house3041,10400000.0,2.0,10.0,6.0 
house3042,2802222.22222,3.0,9.0,9.0 
house3043,3437777.77778,2.0,7.0,7.0 
house3044,3235555.55556,2.0,6.0,7.0 
house3045,2802222.22222,2.0,5.0,6.0 
house3046,3524444.44444,2.0,7.0,8.0 
house3047,5315555.55556,2.0,6.0,4.0 
house3048,4448888.88889,3.0,8.0,6.0 
house3049,3264444.44444,1.0,4.0,4.0 
house3050,3264444.44444,1.0,5.0,5.0 
house3051,3524444.44444,1.0,4.0,3.0 
house3052,3264444.44444,1.0,4.0,4.0 
house3053,10400000.0,1.0,5.0,3.0 
house3054,10400000.0,1.0,3.0,1.0 
house3055,3351111.11111,1.0,4.0,4.0 
house3056,5315555.55556,2.0,8.0,9.0 
house3057,4477777.77778,1.0,8.0,10.0 
house3058,3437777.77778,1.0,4.0,3.0 
house3059,10400000.0,2.0,7.0,4.0 
house3060,3871111.11111,2.0,6.0,7.0 
house3061,3437777.77778,1.0,3.0,2.0 
house3062,10400000.0,2.0,7.0,5.0 
house3063,10400000.0,3.0,8.0,3.0 
house3064,10400000.0,2.0,7.0,4.0 
house3065,4651111.11111,2.0,7.0,7.0 
house3066,10400000.0,1.0,6.0,5.0 
house3067,4304444.44444,1.0,4.0,3.0 
house3068,10400000.0,2.0,6.0,4.0 
house3069,3697777.77778,2.0,6.0,7.0 
house3070,3351111.11111,1.0,5.0,5.0 
house3071,4737777.77778,2.0,7.0,8.0 
house3072,3091111.11111,2.0,6.0,8.0 
house3073,3524444.44444,1.0,6.0,7.0 
house3074,10400000.0,2.0,8.0,4.0 
house3075,3177777.77778,1.0,4.0,5.0 
house3076,10400000.0,3.0,7.0,4.0 
house3077,3091111.11111,1.0,4.0,3.0 
house3078,3524444.44444,2.0,7.0,10.0 
house3079,10400000.0,2.0,7.0,5.0 
house3080,3697777.77778,2.0,8.0,9.0 
house3081,4131111.11111,1.0,8.0,9.0 
house3082,10400000.0,2.0,6.0,3.0 
house3083,5315555.55556,2.0,8.0,10.0 
house3084,3091111.11111,2.0,6.0,7.0 
house3085,3351111.11111,1.0,4.0,4.0 
house3086,3611111.11111,1.0,9.0,11.0 
house3087,4651111.11111,1.0,7.0,6.0 
house3088,5315555.55556,2.0,7.0,7.0 
house3089,3351111.11111,1.0,7.0,6.0 
house3090,3264444.44444,2.0,5.0,5.0 
house3091,3437777.77778,1.0,7.0,8.0 
house3092,5315555.55556,2.0,10.0,9.0 
house3093,10400000.0,3.0,8.0,4.0 
house3094,3177777.77778,2.0,7.0,8.0 
house3095,3351111.11111,2.0,7.0,9.0 
house3096,3004444.44444,2.0,5.0,6.0 
house3097,3004444.44444,2.0,6.0,6.0 
house3098,5315555.55556,1.0,7.0,7.0 
house3099,5315555.55556,2.0,7.0,9.0 
house3100,3611111.11111,1.0,6.0,6.0 
house3101,3148888.88889,2.0,5.0,6.0 
house3102,4044444.44444,1.0,7.0,8.0 
house3103,3957777.77778,1.0,6.0,7.0 
house3104,5315555.55556,1.0,6.0,7.0 
house3105,3177777.77778,1.0,5.0,6.0 
house3106,5315555.55556,2.0,9.0,12.0 
house3107,3697777.77778,2.0,6.0,4.0 
house3108,3091111.11111,2.0,5.0,5.0 
house3109,5315555.55556,1.0,7.0,8.0 
house3110,10400000.0,2.0,6.0,4.0 
house3111,3264444.44444,2.0,7.0,8.0 
house3112,5315555.55556,1.0,7.0,9.0 
house3113,3177777.77778,1.0,3.0,2.0 
house3114,3697777.77778,3.0,7.0,9.0 
house3115,3351111.11111,1.0,4.0,3.0 
house3116,3871111.11111,2.0,8.0,8.0 
house3117,3264444.44444,1.0,4.0,4.0 
house3118,10400000.0,3.0,7.0,4.0 
house3119,10400000.0,4.0,9.0,2.0 
house3120,5315555.55556,1.0,7.0,9.0 
house3121,10400000.0,2.0,6.0,4.0 
house3122,3004444.44444,1.0,4.0,4.0 
house3123,3524444.44444,1.0,5.0,5.0 
house3124,3524444.44444,1.0,5.0,5.0 
house3125,5315555.55556,1.0,9.0,10.0 
house3126,3177777.77778,2.0,6.0,7.0 
house3127,3437777.77778,1.0,7.0,6.0 
house3128,3437777.77778,1.0,7.0,8.0 
house3129,3697777.77778,2.0,7.0,8.0 
house3130,3177777.77778,1.0,5.0,7.0 
house3131,3264444.44444,2.0,6.0,7.0 
house3132,3351111.11111,1.0,5.0,4.0 
house3133,2773333.33333,4.0,9.0,11.0 
house3134,2773333.33333,3.0,7.0,8.0 
house3135,3091111.11111,3.0,8.0,9.0 
house3136,5315555.55556,3.0,8.0,7.0 
house3137,3351111.11111,1.0,8.0,9.0 
house3138,3957777.77778,2.0,7.0,7.0 
house3139,3148888.88889,1.0,4.0,5.0 
house3140,3264444.44444,1.0,3.0,2.0 
house3141,3264444.44444,2.0,6.0,5.0 
house3142,3264444.44444,1.0,5.0,5.0 
house3143,3177777.77778,1.0,4.0,4.0 
house3144,3437777.77778,1.0,4.0,3.0 
house3145,3004444.44444,1.0,3.0,2.0 
house3146,4131111.11111,1.0,6.0,7.0 
house3147,5315555.55556,2.0,8.0,8.0 
house3148,10400000.0,2.0,7.0,4.0 
house3149,3351111.11111,1.0,5.0,6.0 
house3150,3264444.44444,3.0,7.0,8.0 
house3151,3351111.11111,2.0,7.0,8.0 
house3152,3437777.77778,2.0,5.0,5.0 
house3153,10400000.0,2.0,6.0,4.0 
house3154,3524444.44444,2.0,7.0,8.0 
house3155,3524444.44444,1.0,4.0,3.0 
house3156,10400000.0,2.0,7.0,7.0 
house3157,5315555.55556,1.0,7.0,9.0 
house3158,10400000.0,1.0,8.0,7.0 
house3159,3322222.22222,2.0,5.0,4.0 
house3160,3524444.44444,3.0,9.0,11.0 
house3161,3177777.77778,1.0,4.0,4.0 
house3162,3697777.77778,1.0,4.0,4.0 
house3163,4217777.77778,2.0,7.0,5.0 
house3164,3177777.77778,1.0,5.0,6.0 
